ORDER_ID,PURCHASE_DATE,PURCHASE_MONTH,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_AGE,CUSTOMER_SEGMENT,COUNTRY,REGION,CITY,POSTAL_CODE,PRODUCT_CATEGORY,SUB_CATEGORY,PRODUCT,UNIT_PRICE,QUANTITY,TOTAL_SALE
CA-2017-145583,2017-10-13,10,LC-16885,Lena Creighton,42,Senior,United States,West,Roseville,95661,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-145583,2017-10-13,10,LC-16885,Lena Creighton,42,Senior,United States,West,Roseville,95661,Devices,Tablets,iPad,799.0,7,5593.0
CA-2017-145611,2017-09-20,9,HA-14905,Helen Abelman,37,Young Professional,United States,East,New York City,10035,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-145625,2017-09-11,9,KC-16540,Kelly Collister,36,Young Professional,United States,West,San Diego,92037,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-145625,2017-09-11,9,KC-16540,Kelly Collister,36,Young Professional,United States,West,San Diego,92037,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-145709,2017-10-04,10,AH-10690,Anna Häberlin,41,Senior,United States,South,Coral Gables,33134,Devices,Laptops,MacBook,1999.0,2,3998.0
CA-2017-145709,2017-10-04,10,AH-10690,Anna Häberlin,41,Senior,United States,South,Coral Gables,33134,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-145730,2017-03-03,3,CC-12220,Chris Cortes,41,Senior,United States,Central,San Antonio,78207,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-145730,2017-03-03,3,CC-12220,Chris Cortes,41,Senior,United States,Central,San Antonio,78207,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-145730,2017-03-03,3,CC-12220,Chris Cortes,41,Senior,United States,Central,San Antonio,78207,Devices,Smartphones,iPhone,999.0,4,3996.0
CA-2017-145842,2017-06-17,6,FM-14380,Fred McMath,38,Young Professional,United States,East,New York City,10024,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-145898,2017-09-26,9,CM-12445,Chuck Magee,40,Senior,United States,West,Redlands,92374,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-145898,2017-09-26,9,CM-12445,Chuck Magee,40,Senior,United States,West,Redlands,92374,Devices,Tablets,iPad,799.0,12,9588.0
CA-2017-145905,2017-09-18,9,AM-10705,Anne McFarland,37,Young Professional,United States,South,Auburn,36830,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-145905,2017-09-18,9,AM-10705,Anne McFarland,37,Young Professional,United States,South,Auburn,36830,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-145919,2017-12-18,12,HG-14965,Henry Goldwyn,48,Senior,United States,West,Los Angeles,90032,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-145919,2017-12-18,12,HG-14965,Henry Goldwyn,48,Senior,United States,West,Los Angeles,90032,Devices,Laptops,MacBook,1999.0,4,7996.0
CA-2017-145919,2017-12-18,12,HG-14965,Henry Goldwyn,48,Senior,United States,West,Los Angeles,90032,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-145982,2017-08-27,8,TB-21055,Ted Butterfield,46,Senior,United States,East,Quincy,2169,Accessories,Audio,AirPods,199.0,5,995.0
CA-2017-145982,2017-08-27,8,TB-21055,Ted Butterfield,46,Senior,United States,East,Quincy,2169,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-145982,2017-08-27,8,TB-21055,Ted Butterfield,46,Senior,United States,East,Quincy,2169,Devices,Tablets,iPad,799.0,9,7191.0
CA-2017-146010,2017-05-20,5,EH-14125,Eugene Hildebrand,35,Young Professional,United States,West,Colorado Springs,80906,Accessories,Wearables,Apple Watch,399.0,1,399.0
CA-2017-146143,2017-12-14,12,MC-17845,Michael Chen,41,Senior,United States,South,Jackson,39212,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-146150,2017-02-14,2,FM-14380,Fred McMath,38,Young Professional,United States,South,Jackson,39212,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-146157,2017-11-21,11,RD-19720,Roger Demir,44,Senior,United States,Central,Chicago,60610,Devices,Tablets,iPad,799.0,6,4794.0
CA-2017-146157,2017-11-21,11,RD-19720,Roger Demir,44,Senior,United States,Central,Chicago,60610,Devices,Smartphones,iPhone,999.0,1,999.0
CA-2017-146171,2017-03-11,3,JP-16135,Julie Prescott,43,Senior,United States,South,Columbus,31907,Devices,Laptops,MacBook,1999.0,2,3998.0
CA-2017-146171,2017-03-11,3,JP-16135,Julie Prescott,43,Senior,United States,South,Columbus,31907,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-146206,2017-09-10,9,KT-16480,Kean Thornton,31,Young Professional,United States,Central,Houston,77095,Devices,Laptops,MacBook,1999.0,3,5997.0
CA-2017-146206,2017-09-10,9,KT-16480,Kean Thornton,31,Young Professional,United States,Central,Houston,77095,Devices,Smartphones,iPhone,999.0,3,2997.0
CA-2017-146318,2017-01-22,1,MC-17275,Marc Crier,43,Senior,United States,West,Seattle,98105,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-146325,2017-12-14,12,DS-13180,David Smith,46,Senior,United States,West,San Diego,92037,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-146325,2017-12-14,12,DS-13180,David Smith,46,Senior,United States,West,San Diego,92037,Devices,Laptops,MacBook,1999.0,4,7996.0
CA-2017-146423,2017-04-21,4,BT-11680,Brian Thompson,38,Young Professional,United States,East,Milford,6460,Devices,Tablets,iPad,799.0,6,4794.0
CA-2017-146437,2017-01-28,1,HG-14965,Henry Goldwyn,48,Senior,United States,West,Los Angeles,90036,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-146521,2017-07-21,7,CC-12610,Corey Catlett,45,Senior,United States,East,Philadelphia,19134,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-146633,2017-11-15,11,TG-21310,Toby Gnade,45,Senior,United States,West,Los Angeles,90049,Devices,Tablets,iPad,799.0,6,4794.0
CA-2017-146682,2017-10-29,10,KW-16435,Katrina Willman,34,Young Professional,United States,Central,Lansing,48911,Devices,Laptops,MacBook,1999.0,2,3998.0
CA-2017-146766,2017-11-04,11,TT-21220,Thomas Thornton,43,Senior,United States,West,Chula Vista,91911,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-146836,2017-05-02,5,CC-12475,Cindy Chapman,43,Senior,United States,East,New York City,10024,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-146913,2017-10-31,10,SF-20965,Sylvia Foulston,39,Young Professional,United States,West,San Francisco,94109,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-146934,2017-05-22,5,AF-10870,Art Ferguson,37,Young Professional,United States,East,Passaic,7055,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-146934,2017-05-22,5,AF-10870,Art Ferguson,37,Young Professional,United States,East,Passaic,7055,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-146934,2017-05-22,5,AF-10870,Art Ferguson,37,Young Professional,United States,East,Passaic,7055,Devices,Laptops,MacBook,1999.0,3,5997.0
CA-2017-146934,2017-05-22,5,AF-10870,Art Ferguson,37,Young Professional,United States,East,Passaic,7055,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-146934,2017-05-22,5,AF-10870,Art Ferguson,37,Young Professional,United States,East,Passaic,7055,Devices,Smartphones,iPhone,999.0,7,6993.0
CA-2017-146941,2017-12-10,12,DL-13315,Delfina Latchford,42,Senior,United States,East,New York City,10024,Devices,Tablets,iPad,799.0,6,4794.0
CA-2017-147067,2017-12-18,12,JD-16150,Justin Deggeller,36,Young Professional,United States,Central,Minneapolis,55407,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-147109,2017-12-17,12,AH-10075,Adam Hart,47,Senior,United States,Central,Arlington,76017,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-147109,2017-12-17,12,AH-10075,Adam Hart,47,Senior,United States,Central,Arlington,76017,Devices,Smartphones,iPhone,999.0,3,2997.0
CA-2017-147123,2017-12-10,12,SJ-20125,Sanjit Jacobs,37,Young Professional,United States,West,Long Beach,90805,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-147137,2017-07-04,7,AA-10645,Anna Andreadi,41,Senior,United States,West,San Francisco,94109,Accessories,Audio,AirPods,199.0,4,796.0
CA-2017-147137,2017-07-04,7,AA-10645,Anna Andreadi,41,Senior,United States,West,San Francisco,94109,Devices,Laptops,MacBook,1999.0,5,9995.0
CA-2017-147137,2017-07-04,7,AA-10645,Anna Andreadi,41,Senior,United States,West,San Francisco,94109,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-147256,2017-10-17,10,FC-14245,Frank Carlisle,41,Senior,United States,Central,Columbia,65203,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-147256,2017-10-17,10,FC-14245,Frank Carlisle,41,Senior,United States,Central,Columbia,65203,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-147368,2017-06-09,6,TC-21295,Toby Carlisle,41,Senior,United States,South,Tallahassee,32303,Devices,Smartphones,iPhone,999.0,1,999.0
CA-2017-147375,2017-06-12,6,PO-19180,Philisse Overcash,43,Senior,United States,Central,Chicago,60623,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-147375,2017-06-12,6,PO-19180,Philisse Overcash,43,Senior,United States,Central,Chicago,60623,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-147417,2017-07-25,7,CB-12415,Christy Brittain,46,Senior,United States,East,Columbus,43229,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-147431,2017-02-02,2,AB-10105,Adrian Barton,40,Senior,United States,East,New York City,10011,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-147473,2017-05-30,5,NL-18310,Nancy Lomonaco,36,Young Professional,United States,West,Los Angeles,90049,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-147536,2017-12-26,12,AR-10510,Andrew Roberts,38,Young Professional,United States,East,New York City,10024,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-147578,2017-04-22,4,PG-18895,Paul Gonzalez,39,Young Professional,United States,West,San Francisco,94122,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-147585,2017-11-07,11,CB-12535,Claudia Bergmann,45,Senior,United States,West,San Francisco,94110,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-147683,2017-11-13,11,PO-19180,Philisse Overcash,43,Senior,United States,West,Seattle,98103,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-147970,2017-01-31,1,AB-10150,Aimee Bixby,34,Young Professional,United States,Central,Dallas,75220,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-148096,2017-08-16,8,AO-10810,Anthony O'Donnell,33,Young Professional,United States,West,Los Angeles,90045,Accessories,Audio,AirPods,199.0,2,398.0
CA-2017-148201,2017-08-26,8,CC-12145,Charles Crestani,45,Senior,United States,West,Seattle,98103,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-148208,2017-01-22,1,BT-11530,Bradley Talbott,42,Senior,United States,East,Cleveland,44105,Devices,Smartphones,iPhone,999.0,5,4995.0
CA-2017-148516,2017-08-07,8,DW-13585,Dorothy Wardle,44,Senior,United States,West,Edmonds,98026,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-148593,2017-06-16,6,BD-11320,Bill Donatelli,41,Senior,United States,West,Los Angeles,90045,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-148684,2017-12-25,12,TS-21655,Trudy Schmidt,41,Senior,United States,South,Fayetteville,72701,Accessories,Wearables,Apple Watch,399.0,5,1995.0
CA-2017-148684,2017-12-25,12,TS-21655,Trudy Schmidt,41,Senior,United States,South,Fayetteville,72701,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-148684,2017-12-25,12,TS-21655,Trudy Schmidt,41,Senior,United States,South,Fayetteville,72701,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-148698,2017-05-02,5,BD-11770,Bryan Davis,42,Senior,United States,Central,Houston,77070,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-148740,2017-11-15,11,AH-10690,Anna Häberlin,41,Senior,United States,West,San Diego,92024,Devices,Smartphones,iPhone,999.0,4,3996.0
CA-2017-148747,2017-09-25,9,AS-10045,Aaron Smayling,38,Young Professional,United States,West,San Francisco,94110,Devices,Laptops,MacBook,1999.0,3,5997.0
CA-2017-148796,2017-04-14,4,PB-19150,Philip Brown,43,Senior,United States,West,Los Angeles,90004,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-148852,2017-05-26,5,SV-20785,Stewart Visinsky,43,Senior,United States,West,Santa Ana,92704,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-148852,2017-05-26,5,SV-20785,Stewart Visinsky,43,Senior,United States,West,Santa Ana,92704,Devices,Tablets,iPad,799.0,6,4794.0
CA-2017-148852,2017-05-26,5,SV-20785,Stewart Visinsky,43,Senior,United States,West,Santa Ana,92704,Devices,Smartphones,iPhone,999.0,6,5994.0
CA-2017-148908,2017-11-05,11,JH-15985,Joseph Holt,49,Senior,United States,West,San Francisco,94109,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-149111,2017-04-17,4,BF-11170,Ben Ferrer,39,Young Professional,United States,South,Raleigh,27604,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-149111,2017-04-17,4,BF-11170,Ben Ferrer,39,Young Professional,United States,South,Raleigh,27604,Devices,Laptops,MacBook,1999.0,3,5997.0
CA-2017-149195,2017-09-05,9,DM-13525,Don Miller,39,Young Professional,United States,Central,Houston,77070,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-149195,2017-09-05,9,DM-13525,Don Miller,39,Young Professional,United States,Central,Houston,77070,Devices,Tablets,iPad,799.0,8,6392.0
CA-2017-149223,2017-09-06,9,ER-13855,Elpida Rittenbach,35,Young Professional,United States,Central,Saint Paul,55106,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-149237,2017-05-26,5,CM-12235,Chris McAfee,39,Young Professional,United States,Central,Milwaukee,53209,Devices,Laptops,MacBook,1999.0,4,7996.0
CA-2017-149279,2017-04-24,4,CL-12700,Craig Leslie,40,Senior,United States,West,Colorado Springs,80906,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-149279,2017-04-24,4,CL-12700,Craig Leslie,40,Senior,United States,West,Colorado Springs,80906,Devices,Tablets,iPad,799.0,6,4794.0
CA-2017-149314,2017-07-02,7,GB-14530,George Bell,39,Young Professional,United States,West,Los Angeles,90004,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-149335,2017-07-25,7,BC-11125,Becky Castell,39,Young Professional,United States,West,San Francisco,94122,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-149349,2017-11-12,11,SP-20650,Stephanie Phelps,40,Senior,United States,Central,Chicago,60623,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-149370,2017-09-15,9,DB-13210,Dean Braden,37,Young Professional,United States,East,Philadelphia,19140,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-149454,2017-07-25,7,KM-16375,Katherine Murray,42,Senior,United States,South,Arlington,22204,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-149461,2017-11-13,11,AS-10135,Adrian Shami,47,Senior,United States,West,Auburn,98002,Devices,Laptops,MacBook,1999.0,4,7996.0
CA-2017-149482,2017-11-14,11,RR-19315,Ralph Ritter,54,Senior,United States,West,San Francisco,94110,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-149503,2017-12-09,12,SP-20650,Stephanie Phelps,40,Senior,United States,West,Stockton,95207,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-149671,2017-06-05,6,KB-16600,Ken Brennan,45,Senior,United States,West,Seattle,98105,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-149685,2017-10-08,10,PM-19135,Peter McVee,31,Young Professional,United States,Central,San Antonio,78207,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-149762,2017-12-03,12,RD-19720,Roger Demir,44,Senior,United States,West,Morgan Hill,95037,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-149762,2017-12-03,12,RD-19720,Roger Demir,44,Senior,United States,West,Morgan Hill,95037,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-149762,2017-12-03,12,RD-19720,Roger Demir,44,Senior,United States,West,Morgan Hill,95037,Devices,Tablets,iPad,799.0,5,3995.0
CA-2017-149783,2017-09-04,9,DL-13315,Delfina Latchford,42,Senior,United States,South,Knoxville,37918,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-149783,2017-09-04,9,DL-13315,Delfina Latchford,42,Senior,United States,South,Knoxville,37918,Devices,Tablets,iPad,799.0,8,6392.0
CA-2017-149797,2017-09-15,9,AH-10075,Adam Hart,47,Senior,United States,East,New York City,10011,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-149902,2017-04-01,4,DW-13540,Don Weiss,44,Senior,United States,East,New York City,10024,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-149916,2017-12-22,12,ED-13885,Emily Ducich,41,Senior,United States,West,Seattle,98115,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-149916,2017-12-22,12,ED-13885,Emily Ducich,41,Senior,United States,West,Seattle,98115,Devices,Smartphones,iPhone,999.0,1,999.0
CA-2017-149965,2017-06-20,6,BS-11365,Bill Shonely,48,Senior,United States,Central,Oklahoma City,73120,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-149965,2017-06-20,6,BS-11365,Bill Shonely,48,Senior,United States,Central,Oklahoma City,73120,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-149979,2017-09-23,9,RA-19915,Russell Applegate,50,Senior,United States,South,Columbus,31907,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-149979,2017-09-23,9,RA-19915,Russell Applegate,50,Senior,United States,South,Columbus,31907,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-150000,2017-04-08,4,PG-18820,Patrick Gardner,39,Young Professional,United States,South,Smyrna,30080,Accessories,Audio,AirPods,199.0,4,796.0
CA-2017-150007,2017-09-11,9,AS-10090,Adam Shillingsburg,44,Senior,United States,Central,Chicago,60653,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-150007,2017-09-11,9,AS-10090,Adam Shillingsburg,44,Senior,United States,Central,Chicago,60653,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-150077,2017-02-04,2,MS-17365,Maribeth Schnelling,38,Young Professional,United States,East,Rockville,20852,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-150343,2017-08-16,8,PK-19075,Pete Kriz,42,Senior,United States,West,San Francisco,94110,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-150350,2017-08-23,8,MS-17770,Maxwell Schwartz,42,Senior,United States,West,Seattle,98105,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-150350,2017-08-23,8,MS-17770,Maxwell Schwartz,42,Senior,United States,West,Seattle,98105,Devices,Tablets,iPad,799.0,12,9588.0
CA-2017-150350,2017-08-23,8,MS-17770,Maxwell Schwartz,42,Senior,United States,West,Seattle,98105,Devices,Smartphones,iPhone,999.0,3,2997.0
CA-2017-150483,2017-05-31,5,BP-11290,Beth Paige,45,Senior,United States,Central,Decatur,62521,Accessories,Audio,AirPods,199.0,4,796.0
CA-2017-150483,2017-05-31,5,BP-11290,Beth Paige,45,Senior,United States,Central,Decatur,62521,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-150483,2017-05-31,5,BP-11290,Beth Paige,45,Senior,United States,Central,Decatur,62521,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-150658,2017-11-17,11,MS-17365,Maribeth Schnelling,38,Young Professional,United States,West,Carlsbad,88220,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-150889,2017-03-20,3,PB-19105,Peter Bühler,40,Senior,United States,Central,Evanston,60201,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-150945,2017-12-18,12,JK-16120,Julie Kriz,37,Young Professional,United States,East,New York City,10009,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-151092,2017-08-06,8,VG-21790,Vivek Gonzalez,46,Senior,United States,West,Los Angeles,90032,Accessories,Audio,AirPods,199.0,4,796.0
CA-2017-151141,2017-08-20,8,DW-13480,Dianna Wilson,42,Senior,United States,Central,Detroit,48205,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-151148,2017-09-12,9,PO-19180,Philisse Overcash,43,Senior,United States,West,Louisville,80027,Devices,Laptops,MacBook,1999.0,2,3998.0
CA-2017-151148,2017-09-12,9,PO-19180,Philisse Overcash,43,Senior,United States,West,Louisville,80027,Devices,Smartphones,iPhone,999.0,1,999.0
CA-2017-151155,2017-12-20,12,AB-10255,Alejandro Ballentine,45,Senior,United States,South,Jackson,39212,Devices,Laptops,MacBook,1999.0,3,5997.0
CA-2017-151155,2017-12-20,12,AB-10255,Alejandro Ballentine,45,Senior,United States,South,Jackson,39212,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-151169,2017-10-21,10,MY-18295,Muhammed Yedwab,39,Young Professional,United States,East,Newark,19711,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-151323,2017-10-23,10,AB-10255,Alejandro Ballentine,45,Senior,United States,West,Seattle,98103,Accessories,Audio,AirPods,199.0,2,398.0
CA-2017-151372,2017-09-05,9,JH-15985,Joseph Holt,49,Senior,United States,West,Redondo Beach,90278,Accessories,Audio,AirPods,199.0,5,995.0
CA-2017-151372,2017-09-05,9,JH-15985,Joseph Holt,49,Senior,United States,West,Redondo Beach,90278,Accessories,Wearables,Apple Watch,399.0,1,399.0
CA-2017-151498,2017-04-21,4,DN-13690,Duane Noonan,41,Senior,United States,West,Seattle,98115,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-151512,2017-12-26,12,SH-19975,Sally Hughsby,38,Young Professional,United States,West,Denver,80219,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-151561,2017-09-01,9,PG-18820,Patrick Gardner,39,Young Professional,United States,East,New York City,10011,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-151561,2017-09-01,9,PG-18820,Patrick Gardner,39,Young Professional,United States,East,New York City,10011,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-151561,2017-09-01,9,PG-18820,Patrick Gardner,39,Young Professional,United States,East,New York City,10011,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-151561,2017-09-01,9,PG-18820,Patrick Gardner,39,Young Professional,United States,East,New York City,10011,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-151974,2017-09-22,9,RD-19660,Robert Dilbeck,25,Young Professional,United States,East,Philadelphia,19134,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-152072,2017-01-15,1,Dp-13240,Dean percer,41,Senior,United States,East,Westfield,7090,Devices,Tablets,iPad,799.0,5,3995.0
CA-2017-152072,2017-01-15,1,Dp-13240,Dean percer,41,Senior,United States,East,Westfield,7090,Devices,Smartphones,iPhone,999.0,2,1998.0
CA-2017-152121,2017-11-27,11,CC-12670,Craig Carreira,44,Senior,United States,West,Scottsdale,85254,Devices,Smartphones,iPhone,999.0,4,3996.0
CA-2017-152156,2017-11-08,11,CG-12520,Claire Gute,39,Young Professional,United States,South,Henderson,42420,Accessories,Audio,AirPods,199.0,4,796.0
CA-2017-152156,2017-11-08,11,CG-12520,Claire Gute,39,Young Professional,United States,South,Henderson,42420,Devices,Laptops,MacBook,1999.0,4,7996.0
CA-2017-152163,2017-07-01,7,JF-15355,Jay Fein,41,Senior,United States,South,Columbia,29203,Accessories,Audio,AirPods,199.0,4,796.0
CA-2017-152163,2017-07-01,7,JF-15355,Jay Fein,41,Senior,United States,South,Columbia,29203,Devices,Tablets,iPad,799.0,3,2397.0
CA-2017-152170,2017-11-12,11,FH-14275,Frank Hawley,36,Young Professional,United States,Central,La Porte,46350,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-152170,2017-11-12,11,FH-14275,Frank Hawley,36,Young Professional,United States,Central,La Porte,46350,Devices,Tablets,iPad,799.0,13,10387.0
CA-2017-152247,2017-11-07,11,MA-17995,Michelle Arnett,41,Senior,United States,West,Cheyenne,82001,Devices,Laptops,MacBook,1999.0,1,1999.0
CA-2017-152289,2017-08-26,8,LC-16930,Linda Cazamias,39,Young Professional,United States,Central,Pasadena,77506,Accessories,Wearables,Apple Watch,399.0,4,1596.0
CA-2017-152289,2017-08-26,8,LC-16930,Linda Cazamias,39,Young Professional,United States,Central,Pasadena,77506,Devices,Smartphones,iPhone,999.0,1,999.0
CA-2017-152331,2017-06-26,6,LD-16855,Lela Donovan,57,Senior,United States,Central,Chicago,60653,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-152408,2017-05-15,5,TT-21220,Thomas Thornton,43,Senior,United States,East,New York City,10035,Accessories,Wearables,Apple Watch,399.0,3,1197.0
CA-2017-152457,2017-09-12,9,SC-20695,Steve Chapman,40,Senior,United States,Central,Roseville,48066,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-152471,2017-07-08,7,ZD-21925,Zuschuss Donatelli,38,Young Professional,United States,South,Jacksonville,32216,Devices,Tablets,iPad,799.0,1,799.0
CA-2017-152471,2017-07-08,7,ZD-21925,Zuschuss Donatelli,38,Young Professional,United States,South,Jacksonville,32216,Devices,Smartphones,iPhone,999.0,3,2997.0
CA-2017-152520,2017-07-08,7,TH-21115,Thea Hudgings,40,Senior,United States,East,Providence,2908,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-152534,2017-06-20,6,DP-13105,Dave Poirier,41,Senior,United States,West,Salinas,93905,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-152534,2017-06-20,6,DP-13105,Dave Poirier,41,Senior,United States,West,Salinas,93905,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-152555,2017-03-29,3,ME-17320,Maria Etezadi,45,Senior,United States,Central,Chicago,60653,Accessories,Audio,AirPods,199.0,3,597.0
CA-2017-152555,2017-03-29,3,ME-17320,Maria Etezadi,45,Senior,United States,Central,Chicago,60653,Accessories,Wearables,Apple Watch,399.0,2,798.0
CA-2017-152555,2017-03-29,3,ME-17320,Maria Etezadi,45,Senior,United States,Central,Chicago,60653,Devices,Smartphones,iPhone,999.0,4,3996.0
CA-2017-152632,2017-10-27,10,JE-15475,Jeremy Ellison,36,Young Professional,United States,East,Troy,12180,Devices,Laptops,MacBook,1999.0,3,5997.0
CA-2017-152646,2017-11-21,11,TH-21235,Tiffany House,49,Senior,United States,West,Los Angeles,90049,Devices,Tablets,iPad,799.0,4,3196.0
CA-2017-152688,2017-10-17,10,NR-18550,Nick Radford,43,Senior,United States,East,Perth Amboy,8861,Devices,Laptops,MacBook,1999.0,2,3998.0
CA-2017-152688,2017-10-17,10,NR-18550,Nick Radford,43,Senior,United States,East,Perth Amboy,8861,Devices,Tablets,iPad,799.0,2,1598.0
CA-2017-152730,2017-05-30,5,EM-14140,Eugene Moren,46,Senior,United States,Central,Superior,54880,Accessories,Audio,AirPods,199.0,1,199.0
CA-2017-152730,2017-05-30,5,EM-14140,Eugene Moren,46,Senior,United States,Central,Superior,54880,Accessories,Wearables,Apple Watch,399.0,1,399.0
CA-2017-152730,2017-05-30,5,EM-14140,Eugene Moren,46,Senior,United States,Central,Superior,54880,Devices,Tablets,iPad,799.0,20,15980.0
CA-2017-152765,2017-06-15,6,LS-17245,Lynn Smith,43,Senior,United States,Central,Houston,77036,Devices,Tablets,iPad,799.0,1,799.0
